ID.x;study;site;SiteBlock;replicate;treatment.direction;treatment.level;grouping.x;measure;value
Hollister_2015d.csv;Hollister_2015;BW;BW - A;8;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.380904232
Hollister_2015d.csv;Hollister_2015;BW;BW - A;9;T;1;"2017_Hollister_2015d;BW;T;T;1;2017;2";beta.bray.bal;0.706015037
Reed_2021a.csv;Reed_2021;Southern;Southern - A;1;T;1;"2019_Reed_2021a;Southern;T;T;1;2019;2";beta.bray.bal;0.113321783
Reed_2021a.csv;Reed_2021;Southern;Southern - A;2;T;1;"2019_Reed_2021a;Southern;T;T;1;2019;2";beta.bray.bal;0.383414148
Reed_2021a.csv;Reed_2021;Southern;Southern - A;3;T;1;"2019_Reed_2021a;Southern;T;T;1;2019;2";beta.bray.bal;0.165717888
Reed_2021a.csv;Reed_2021;Southern;Southern - A;4;T;1;"2019_Reed_2021a;Southern;T;T;1;2019;2";beta.bray.bal;0.323272317
Reed_2021a.csv;Reed_2021;Southern;Southern - A;5;T;1;"2019_Reed_2021a;Southern;T;T;1;2019;2";beta.bray.bal;0.58
Reed_2021b.csv;Reed_2021;Central;Central - A;1;T;1;"2019_Reed_2021b;Central;T;T;1;2019;2";beta.bray.bal;0.590975278
Reed_2021b.csv;Reed_2021;Central;Central - A;2;T;1;"2019_Reed_2021b;Central;T;T;1;2019;2";beta.bray.bal;0.673017921
Reed_2021b.csv;Reed_2021;Central;Central - A;3;T;1;"2019_Reed_2021b;Central;T;T;1;2019;2";beta.bray.bal;0.565296708
Reed_2021b.csv;Reed_2021;Central;Central - A;4;T;1;"2019_Reed_2021b;Central;T;T;1;2019;2";beta.bray.bal;0.878550904
Reed_2021b.csv;Reed_2021;Central;Central - A;5;T;1;"2019_Reed_2021b;Central;T;T;1;2019;2";beta.bray.bal;0.650445028
Reed_2021c.csv;Reed_2021;Northern;Northern - A;1;T;1;"2019_Reed_2021c;Northern;T;T;1;2019;2";beta.bray.bal;0.643081892
Reed_2021c.csv;Reed_2021;Northern;Northern - A;2;T;1;"2019_Reed_2021c;Northern;T;T;1;2019;2";beta.bray.bal;0.615616583
Reed_2021c.csv;Reed_2021;Northern;Northern - A;3;T;1;"2019_Reed_2021c;Northern;T;T;1;2019;2";beta.bray.bal;0.481100538
Reed_2021c.csv;Reed_2021;Northern;Northern - A;4;T;1;"2019_Reed_2021c;Northern;T;T;1;2019;2";beta.bray.bal;0.414468223
Reed_2021c.csv;Reed_2021;Northern;Northern - A;5;T;1;"2019_Reed_2021c;Northern;T;T;1;2019;2";beta.bray.bal;0.707563757
Collins_2022.csv;Collins_2022;NWR;NWR - A;1;T;1;"2020_Collins_2022;NWR;T;T;1;2020;2";beta.bray.bal;0.38783029
Collins_2022.csv;Collins_2022;NWR;NWR - A;2;T;1;"2020_Collins_2022;NWR;T;T;1;2020;2";beta.bray.bal;0.227927928
Collins_2022.csv;Collins_2022;NWR;NWR - B;3;T;1;"2020_Collins_2022;NWR;T;T;1;2020;2";beta.bray.bal;0.170071104
Collins_2022.csv;Collins_2022;NWR;NWR - B;4;T;1;"2020_Collins_2022;NWR;T;T;1;2020;2";beta.bray.bal;0.335371702
Collins_2022.csv;Collins_2022;NWR;NWR - C;5;T;1;"2020_Collins_2022;NWR;T;T;1;2020;2";beta.bray.bal;0.24950697
Collins_2022.csv;Collins_2022;NWR;NWR - C;6;T;1;"2020_Collins_2022;NWR;T;T;1;2020;2";beta.bray.bal;0.376048
Gugerli_1997.csv;ITEX_6;VALBERCLA_ALPINE;VALBERCLA_ALPINE - A;1;T;1;"1996_Gugerli_1997;VALBERCLA_ALPINE;T;T;1;1996;2";beta.bray.gra;1.92E-09
Gugerli_1997.csv;ITEX_6;VALBERCLA_ALPINE;VALBERCLA_ALPINE - A;2;T;1;"1996_Gugerli_1997;VALBERCLA_ALPINE;T;T;1;1996;2";beta.bray.gra;5.04E-10
Gugerli_1997.csv;ITEX_6;VALBERCLA_ALPINE;VALBERCLA_ALPINE - A;3;T;1;"1996_Gugerli_1997;VALBERCLA_ALPINE;T;T;1;1996;2";beta.bray.gra;2.84E-10
Gugerli_1997.csv;ITEX_6;VALBERCLA_ALPINE;VALBERCLA_ALPINE - A;4;T;1;"1996_Gugerli_1997;VALBERCLA_ALPINE;T;T;1;1996;2";beta.bray.gra;1.24E-09
Gugerli_1997.csv;ITEX_6;VALBERCLA_ALPINE;VALBERCLA_ALPINE - A;5;T;1;"1996_Gugerli_1997;VALBERCLA_ALPINE;T;T;1;1996;2";beta.bray.gra;3.69E-10
Gugerli_1997.csv;ITEX_6;VALBERCLA_ALPINE;VALBERCLA_ALPINE - A;6;T;1;"1996_Gugerli_1997;VALBERCLA_ALPINE;T;T;1;1996;2";beta.bray.gra;1.60E-09
Gugerli_1997.csv;ITEX_6;VALBERCLA_ALPINE;VALBERCLA_ALPINE - A;7;T;1;"1996_Gugerli_1997;VALBERCLA_ALPINE;T;T;1;1996;2";beta.bray.gra;1.87E-10
Gugerli_1997.csv;ITEX_6;VALBERCLA_ALPINE;VALBERCLA_ALPINE - A;8;T;1;"1996_Gugerli_1997;VALBERCLA_ALPINE;T;T;1;1996;2";beta.bray.gra;9.24E-11
Gugerli_1997.csv;ITEX_6;VALBERCLA_ALPINE;VALBERCLA_ALPINE - A;9;T;1;"1996_Gugerli_1997;VALBERCLA_ALPINE;T;T;1;1996;2";beta.bray.gra;3.55E-10
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;1;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;6.32E-10
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;10;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;5.55E-10
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;2;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;0
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;3;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;0
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;4;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;2.85E-10
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;5;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;2.53E-10
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;6;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;4.05E-17
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;7;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;3.09E-10
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;8;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;3.85E-10
Henry_unpubl.csv;ITEX_11;ALEXFIORD_WILLOW;ALEXFIORD_WILLOW - A;9;T;1;"1996_Henry_unpubl;ALEXFIORD_WILLOW;T;T;1;1996;2";beta.bray.gra;3.16E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - A;1;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;6.16E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - A;2;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;7.47E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - A;3;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;7.40E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - A;4;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;0
Chapin_1995.csv;Arctic_LTER;MAT;MAT - A;5;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;3.66E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - A;6;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;3.20E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - B;1;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;1.21E-09
Chapin_1995.csv;Arctic_LTER;MAT;MAT - B;2;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;0
Chapin_1995.csv;Arctic_LTER;MAT;MAT - B;3;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;0
Chapin_1995.csv;Arctic_LTER;MAT;MAT - B;4;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;3.18E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - B;5;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;8.54E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - B;6;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;7.94E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - B;7;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;7.85E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - B;8;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;7.46E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - C;1;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;4.31E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - C;2;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;3.13E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - C;3;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;3.36E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - C;4;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;2.14E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - C;5;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;5.81E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - C;6;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;0
Chapin_1995.csv;Arctic_LTER;MAT;MAT - D;1;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;3.18E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - D;2;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;8.26E-17
Chapin_1995.csv;Arctic_LTER;MAT;MAT - D;3;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;6.43E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - D;4;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;3.60E-10
Chapin_1995.csv;Arctic_LTER;MAT;MAT - D;5;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;0
Chapin_1995.csv;Arctic_LTER;MAT;MAT - D;6;T;1;"1999_Chapin_1995;MAT;T;T;1;1999;2";beta.bray.gra;0
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - A;1;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;2.53E-10
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - A;2;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;2.44E-10
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - A;3;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;0
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - A;4;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;6.78E-10
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - A;5;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;7.16E-10
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - A;6;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;4.61E-10
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - B;1;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;4.15E-10
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - B;2;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;2.68E-10
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - B;3;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;0
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - B;4;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;6.79E-10
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - B;5;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;4.56E-10
Gough_2000.csv;Arctic_LTER_1;MNT;MNT - B;6;T;1;"2000_Gough_2000;MNT;T;T;1;2000;2";beta.bray.gra;3.70E-10
Cooper_2006b.csv;ITEX_4;SADVENT_WET_PHOTO;SADVENT_WET_PHOTO - A;1;T;1;"2005_Cooper_2006b;SADVENT_WET_PHOTO;T;T;1;2005;2";beta.bray.gra;3.33E-10
Cooper_2006b.csv;ITEX_4;SADVENT_WET_PHOTO;SADVENT_WET_PHOTO - A;2;T;1;"2005_Cooper_2006b;SADVENT_WET_PHOTO;T;T;1;2005;2";beta.bray.gra;3.62E-10
Cooper_2006b.csv;ITEX_4;SADVENT_WET_PHOTO;SADVENT_WET_PHOTO - A;3;T;1;"2005_Cooper_2006b;SADVENT_WET_PHOTO;T;T;1;2005;2";beta.bray.gra;0
Cooper_2006b.csv;ITEX_4;SADVENT_WET_PHOTO;SADVENT_WET_PHOTO - A;4;T;1;"2005_Cooper_2006b;SADVENT_WET_PHOTO;T;T;1;2005;2";beta.bray.gra;0
Cooper_2006b.csv;ITEX_4;SADVENT_WET_PHOTO;SADVENT_WET_PHOTO - A;5;T;1;"2005_Cooper_2006b;SADVENT_WET_PHOTO;T;T;1;2005;2";beta.bray.gra;3.38E-10
Kluane_unpubl.csv;ITEX_3;KLUANE_PIKA;KLUANE_PIKA - A;1;T;1;"2007_Hik_unpubl;KLUANE_PIKA;T;T;1;2007;2";beta.bray.gra;0
Kluane_unpubl.csv;ITEX_3;KLUANE_PIKA;KLUANE_PIKA - B;1;T;1;"2007_Hik_unpubl;KLUANE_PIKA;T;T;1;2007;2";beta.bray.gra;0
Kluane_unpubl.csv;ITEX_3;KLUANE_PIKA;KLUANE_PIKA - C;1;T;1;"2007_Hik_unpubl;KLUANE_PIKA;T;T;1;2007;2";beta.bray.gra;8.91E-17
Kluane_unpubl.csv;ITEX_3;KLUANE_PIKA;KLUANE_PIKA - D;1;T;1;"2007_Hik_unpubl;KLUANE_PIKA;T;T;1;2007;2";beta.bray.gra;4.08E-10
Blok_2017a.csv;ITEX_10;ZACKENBERG_CASSIOPE_SITE;ZACKENBERG_CASSIOPE_SITE - A;1;T;1;"2008_Blok_2017a;ZACKENBERG_CASSIOPE_SITE;T;T;1;2008;2";beta.bray.gra;3.77E-10
Blok_2017a.csv;ITEX_10;ZACKENBERG_CASSIOPE_SITE;ZACKENBERG_CASSIOPE_SITE - A;2;T;1;"2008_Blok_2017a;ZACKENBERG_CASSIOPE_SITE;T;T;1;2008;2";beta.bray.gra;7.41E-10
Blok_2017a.csv;ITEX_10;ZACKENBERG_CASSIOPE_SITE;ZACKENBERG_CASSIOPE_SITE - A;3;T;1;"2008_Blok_2017a;ZACKENBERG_CASSIOPE_SITE;T;T;1;2008;2";beta.bray.gra;0
Blok_2017a.csv;ITEX_10;ZACKENBERG_CASSIOPE_SITE;ZACKENBERG_CASSIOPE_SITE - A;4;T;1;"2008_Blok_2017a;ZACKENBERG_CASSIOPE_SITE;T;T;1;2008;2";beta.bray.gra;0
Blok_2017a.csv;ITEX_10;ZACKENBERG_CASSIOPE_SITE;ZACKENBERG_CASSIOPE_SITE - A;5;T;1;"2008_Blok_2017a;ZACKENBERG_CASSIOPE_SITE;T;T;1;2008;2";beta.bray.gra;0
Blok_2017b.csv;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;1;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";beta.bray.gra;0
Blok_2017b.csv;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;2;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";beta.bray.gra;0
Blok_2017b.csv;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;3;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";beta.bray.gra;0
Blok_2017b.csv;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;4;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";beta.bray.gra;3.86E-10
Blok_2017b.csv;ITEX_10;ZACKENBERG_SALIX_SITE;ZACKENBERG_SALIX_SITE - A;5;T;1;"2008_Blok_2017b;ZACKENBERG_SALIX_SITE;T;T;1;2008;2";beta.bray.gra;3.81E-10
Cooper_2006a.csv;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;1;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";beta.bray.gra;3.62E-10
Cooper_2006a.csv;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;2;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";beta.bray.gra;6.61E-10
Cooper_2006a.csv;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;3;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";beta.bray.gra;3.26E-10
Cooper_2006a.csv;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;4;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";beta.bray.gra;7.98E-10
Cooper_2006a.csv;ITEX_4;SADVENT_MES_PHOTO;SADVENT_MES_PHOTO - A;5;T;1;"2008_Cooper_2006a;SADVENT_MES_PHOTO;T;T;1;2005;2";beta.bray.gra;3.86E-10
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;1;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;1.55E-10
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;10;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;0
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;2;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;4.37E-10
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;3;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;4.99E-10
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;4;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;3.04E-10
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;5;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;2.47E-10
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;6;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;1.80E-10
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;7;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;2.47E-10
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;8;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;2.71E-10
Fosaa_2015.csv;ITEX_2;FAROE_SORNFELLI;FAROE_SORNFELLI - A;9;T;1;"2008_Forsaa_2015;FAROE_SORNFELLI;T;T;1;2008;2";beta.bray.gra;1.91E-10
Hofgaard_2010.csv;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;1;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";beta.bray.gra;3.35E-10
Hofgaard_2010.csv;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;2;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";beta.bray.gra;0
Hofgaard_2010.csv;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;3;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";beta.bray.gra;1.98E-10
Hofgaard_2010.csv;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;4;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";beta.bray.gra;3.05E-10
Hofgaard_2010.csv;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;5;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";beta.bray.gra;3.62E-17
Hofgaard_2010.csv;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;6;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";beta.bray.gra;0
Hofgaard_2010.csv;ITEX_1;DOVRE_KUNTSHOE;DOVRE_KUNTSHOE - A;7;T;1;"2008_Hofgaard_2010;DOVRE_KUNTSHOE;T;T;1;2008;2";beta.bray.gra;7.12E-11
Keuper_2011a.csv;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;1;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";beta.bray.gra;7.89E-10
Keuper_2011a.csv;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;2;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";beta.bray.gra;7.14E-10
Keuper_2011a.csv;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;3;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";beta.bray.gra;3.79E-10
Keuper_2011a.csv;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;4;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";beta.bray.gra;3.37E-10
Keuper_2011a.csv;ITEX_9;ABISKO_PEATLAND;ABISKO_PEATLAND - A;5;T;1;"2008_Keuper_2011a;ABISKO_PEATLAND;T;T;1;2008;2";beta.bray.gra;4.01E-10
Rinnan_2007.csv;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - A;1;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";beta.bray.gra;2.94E-10
Rinnan_2007.csv;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - B;2;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";beta.bray.gra;7.85E-10
Rinnan_2007.csv;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - C;3;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";beta.bray.gra;6.47E-10
Rinnan_2007.csv;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - D;4;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";beta.bray.gra;5.84E-10
Rinnan_2007.csv;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - E;5;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";beta.bray.gra;3.61E-10
Rinnan_2007.csv;ITEX_8;ABISKO_ABISKOWET;ABISKO_ABISKOWET - F;6;T;1;"2008_Rinnan_2007;ABISKO_ABISKOWET;T;T;1;2008;2";beta.bray.gra;5.75E-10
Rinnan_2009.csv;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;1;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";beta.bray.gra;3.84E-10
Rinnan_2009.csv;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;2;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";beta.bray.gra;2.99E-10
Rinnan_2009.csv;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;3;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";beta.bray.gra;2.86E-10
Rinnan_2009.csv;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;4;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";beta.bray.gra;6.20E-10
Rinnan_2009.csv;ITEX_12;KILPISJARVI_KILPISJARVI;KILPISJARVI_KILPISJARVI - A;5;T;1;"2008_Rinnan_2009;KILPISJARVI_KILPISJARVI;T;T;1;2008;2";beta.bray.gra;6.04E-10
Sorensen_2012.csv;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - A;1;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";beta.bray.gra;0
Sorensen_2012.csv;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - B;2;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";beta.bray.gra;6.89E-10
Sorensen_2012.csv;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - C;3;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";beta.bray.gra;1.68E-09
Sorensen_2012.csv;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - D;4;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";beta.bray.gra;1.50E-10
Sorensen_2012.csv;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - E;5;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";beta.bray.gra;2.75E-10
Sorensen_2012.csv;ITEX_7;ABISKO_ABISKODRY;ABISKO_ABISKODRY - F;6;T;1;"2008_Sorensen_2012;ABISKO_ABISKODRY;T;T;1;2008;2";beta.bray.gra;1.26E-09
Grime_2008a.csv;Grime_2008;Buxton;Buxton - A;1;T;1;"2009_Grime_2008a;Buxton;T;T;1;2009;2";beta.bray.gra;1.21E-09
Grime_2008a.csv;Grime_2008;Buxton;Buxton - B;2;T;1;"2009_Grime_2008a;Buxton;T;T;1;2009;2";beta.bray.gra;6.80E-10
